datetime,subjID,sex,CODED,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,LANGUAGE,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,professor_int_rating,professor_acc_rating,soccer.hooligan_int_rating,soccer.hooligan_acc_rating,correct_raw,skipped_raw,CORRECT_PCT,correct_skip_pct,COUNTRY,test_cond,enough_males
20161019-142058,par15,Female,0,soccer-hooligan,"As a soccer hooligan, my daily life would consist of watching soccer (at home and at a pub), drinking, vandalising public property with the name of my favourite team or slurs against opponents, and terrorising others who have differing favourite soccer times. I would be loud, arrogant, inconsiderate and aggressive. I would also hold a rather unhealthy obession over my favourite soccer team. Drinking would also be one of my favourite hobbies.",Uganda,FALSE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,12,TRUE,Pakistan,FALSE,Arm,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Wave,TRUE,Cyclones,FALSE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Venus,TRUE,Nikita Krushchev,FALSE,Radiation,TRUE,Deep Blue,TRUE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,19,Psychology and Language Sciences,ENGLISH,1,1st year,Perspective taking; social psychology,General knowledge,No idea,0,NA,1,Affected my train of thought as I would be slightly distracted by thoughts of soccer-hooligan's actions/daily life.,-Nil-,0,75,19,15,3,17,0,56.66666667,56.66666667,UK,0,1
20161019-152051,par16,male,0,soccer-hooligan,"As a soccer hooligan, I play video games and persue girls. I do not share what I am feeling with my friends. When we hang out we often say abusive things about the fans of rival teams, discuss soccer and show off how well we are doing with the girls that we are persuing. I am angry with my family life. In my daily life, I often skip school to take drugs.",Botswana,TRUE,HTML,FALSE,Beaver,FALSE,Earth,TRUE,15,FALSE,Bangladesh,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,Chrysler,FALSE,180,TRUE,0,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Thought,FALSE,Continental Shelf,TRUE,0,FALSE,Penicillin,TRUE,Salvador Dali,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Collagen,FALSE,France,TRUE,18,Psychology,ENGLISH,0,1st year,Social Psychology,Cognitive Psychology,"1. test stereotypes against soccer hooligans
2. test predictors (age, sex, etc.) of good general knowledge",1,are soccer hooligans smarter than the stereotype suggests?,0,NA,I want to know my score on the test,1,75,10,50,7,20,2,66.66666667,71.42857143,UK,0,1
20161020-092649,par17,male,1,professor,"In my day-to-day work as a professor, I imagine teaching a variety of undergraduate, postgraduate and doctorate students in various ways, which could include lectures, tutorials and one-on-one meetings. I imagine spending time on researching areas of interest within my field, potentially with doctorate and/or post-doctorate contemporaries. My personality characterists as a professor would be direct, honest and to-the-point, acting with this integrity is all situations with which I would face, whether in lectures, meetings or other activities. However, I would like to think that I would be socially aware of others' lives. Passions and hobbies would include engaging in activites completely unrelated to my work to 'rest' from the day to day work.",Zaire,FALSE,ASCII,TRUE,Capybara,TRUE,Uranus,FALSE,12,TRUE,Bangladesh,FALSE,Foot,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,22,psychology,ENGLISH,0,1st year,unable to remember,cognitive psychology,to help researchers in developing meterial for psychology students,0,NA,0,NA,none,1,50,17,50,6,21,0,70,70,UK,0,1
20161020-125132,par18,Female,0,soccer-hooligan,"If I actually am a soccerr hooligan, the first thing I do in the morning will be catching up with all the soccer matches happening last night. I will be watching highlights of last night's soccer matches and reading sports news on the paper. I will swear and insult the players that i hate and those who either lost or failed to score at the match the night before. I will spend the rest of the day drinking and watching more soccer, go to a pub at night to watch the match, get drunk with my mates and cause more troubles at night, including saying offensive things to passerby or start a fight with people supporting the opposite team in the pub. M ytypical passions will be drinking, fighting, swearing and watching soccer. I will be a",Zimbabwe,FALSE,HTML,FALSE,0,FALSE,Mars,FALSE,6,FALSE,India,TRUE,Arm,TRUE,Dick Turpin,FALSE,Brass,FALSE,Iceberg,FALSE,Fronts,FALSE,0,FALSE,Mitsubishi,FALSE,360,FALSE,Venus,TRUE,Nikita Krushchev,FALSE,Pressure,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Communist,FALSE,X Rays,FALSE,Salvador Dali,FALSE,Rio Rojo,FALSE,In the spine,FALSE,Ukraine,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Elastin,FALSE,Spain,FALSE,19,Psychology with Language Sciences,ENGLISH,1,1st year,social psychology,memory,no idea,0,NA,0,NA,"no
",1,88,26,20,3,7,2,23.33333333,25,UK,0,1
20161020-135201,par19,Male,0,soccer-hooligan,"Probably I will start the day reading the sports section of the newspaper, and exclaim about all the most recent results with my group of friends with similar interests. Particularly, any result linked to the club that I support, or that of rival clubs, or major changes in the clubs such as a new international signing or change in the manager. If I am free and can afford it, I will head on down to watch matches when they are held, making sure to bring along a loud hailer and paint myself with my club's colours. Betting on my club would be likely too, and anyone who contradicts me or tries to persuade me otherwise are in for one hell of a time. Oh yeah and how can I forget the booze? If I can't make it to the match days, I'll be sure to gather my cronies and head to our frequented pub, and order a round of beer and maybe even some vodka. We always get the best table in the place - unless the ignorant fools taking the table are new to this joint but they learn the rules of the place soon enough. Other than that, I like hitting the gym and doing weights, and other sports that I do include rugby. My friends say that I am hot tempered but so are the",Botswana,TRUE,ASCII,TRUE,Muskrat,FALSE,Earth,TRUE,15,FALSE,India,TRUE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,Chrysler,FALSE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Temperature,FALSE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Salvador Dali,FALSE,Colorado River,FALSE,In the lungs,FALSE,Siberia,TRUE,Jupiter,TRUE,Handel,FALSE,Air pressure,TRUE,Collagen,FALSE,France,TRUE,19,Psychology,ENGLISH,0,1st year,Cognitive Psychology,Cognitive Psychology,No idea,0,NA,0,NA,NIL,1,92,21,30,6,21,0,70,70,UK,0,1
20161021-102654,par21,male,0,soccer-hooligan,"drink alot of alcohol
go to alot of parties
watching soccer with friends in a bar

rowdy
aggressive
uncontrolled

watching soccer
playing soccer
enjoying bullying other people
fighting with others 
",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,12,TRUE,Pakistan,FALSE,Leg,FALSE,Robin Hood,FALSE,Brass,FALSE,Wave,TRUE,Isotherms,FALSE,21,TRUE,General Motors,TRUE,360,FALSE,Mars,FALSE,Nikita Krushchev,FALSE,Radiation,TRUE,Deep Thought,FALSE,Continental Abyss,FALSE,Republic,FALSE,Penicillin,TRUE,Paul Cezanne,FALSE,Rio Lobos,FALSE,In the spine,FALSE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Collagen,FALSE,Spain,FALSE,23,Psychology,ENGLISH,0,1st year,social psychology,cognitive psychology,to find out how much people know about the world,1,soccer-hooligans could be a part of our knowledge in which we understand different groups of people better,0,NA,no,1,60,16,45,12,13,0,43.33333333,43.33333333,UK,0,1
20161021-122729,par22,female,1,professor,"Typing information on the computer, preparing lectures and powerpoints. Meeting my colleagues to discussfuture projects. I am quite outgoing and hardworking which requires a great deal of focus. I enjoy teaching other people about my subject area - which i am very passionate about. I am fairly social with my colleagues but when focusing on work i like to be alone to do so where it is quiet. I work very hard but in my spare time I enjoy using relaxation techniques as well as painting and classical music. I also enjoy trying the odd unusual hobby such as guerrilla gardening. I enjoy gardening in ",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,8,FALSE,Bangladesh,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Chrysler,FALSE,180,TRUE,Venus,TRUE,Boris Yeltsin,FALSE,Radiation,TRUE,Deep Blue,TRUE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Wind speed,FALSE,Keratin,TRUE,France,TRUE,19,Psychology and Language Sciences,ENGLISH,1,1st year,stereotypes,wisdom based around age,no idea,0,NA,0,NA,the information screen before the general knowledge task  moved on too quickly because i was still typing after the first task had ended before i realised the next stask had started.,1,78,24,40,3,19,0,63.33333333,63.33333333,UK,0,1
20161021-152350,par23,male,1,professor,"Everyday I go through the lecture materials that i will present to my students. After lecture i would review the pertinent questions asked by the students and will seek to improve future lectures based on the questions that they ask. Typically, the rest of the day consists of meeting students that requested for one-on-one consultations and doing research on my own academic topics. I will be reserved in my mannerisms  in general, but when going through materials with colleagues or students, I will be more enthusiastic, yet at the same time, maintiaining an air of severity and exude proffesionalism. As a University professsor, my passion will be to teach and further improve the department i am working in.",Zaire,FALSE,HTML,FALSE,Muskrat,FALSE,Earth,TRUE,8,FALSE,Pakistan,FALSE,Leg,FALSE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,15,FALSE,Ford,FALSE,90,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Pressure,FALSE,Deep Thought,FALSE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,Rio Grande,TRUE,In the nose,FALSE,Belarus,FALSE,Mars,FALSE,Handel,FALSE,Air pressure,TRUE,Keratin,TRUE,Spain,FALSE,21,"psychology
",ENGLISH,0,1st year,educational,cognitive,no idea,1,putting the participant in the shoes of a professor could have made the participant more confident in answering the questions,0,NA,I probably failed miserably in the general knowledge questions,1,84,23,22,7,13,0,43.33333333,43.33333333,UK,0,1
20161024-113523,par24,NA,1,professor," Besides teaching students such as myself, I think a university professor would most likely be keeping up to date with their own research, as well as searching for more materials that surround their research area. Typical activites may include reading the latest academic articles relavent to their research topic as well as looking at recent publications of psychological research beyond what they are focusi ",Botswana,TRUE,HTML,FALSE,Beaver,FALSE,Uranus,FALSE,8,FALSE,Phillipines,FALSE,Arm,FALSE,Robin Hood,FALSE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,Chrysler,FALSE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Pressure,FALSE,Deep Blue,TRUE,Continental Shelf,TRUE,Communist,FALSE,Penicillin,TRUE,Paul Cezanne,FALSE,Colorado River,FALSE,In the spine,FALSE,Ukraine,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Collagen,FALSE,Greece,FALSE,18,Psychology,Cantonese,0,1st year,"Social Psychology		`",Cognitive Psychology,no idea,0,NA,0,NA,No,NA,NA,NA,NA,NA,13,0,43.33333333,43.33333333,UK,0,1
20161024-122255,par25,female,0,soccer-hooligan,"In my daily life I tend to go out in the evenings with my friends to pubs, especially if there's a game going on. I do have a job, but it's one that does not take up too much of my time. I don't eat very healthy and usually spend a lot of my money on alcohol and pub food. I enjoy playing soccer myself in the afternoon with some friends. I get along well with my father because we have similar interests in soccer, but my mother doesn't have the same passions so we don't get along as well.I get easily angered at people, especially when I'm drunk. I think it's fun to get into little fights and arguments with people who support other teams. My team is extremely important to me and I like to make that known.",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,6,FALSE,India,TRUE,Leg,FALSE,Guy Fawkes,TRUE,Brass,FALSE,0,FALSE,Isotherms,FALSE,21,TRUE,Mitsubishi,FALSE,90,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Pressure,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,Psychology and Language Sciences,ENGLISH,1,1st year,"Social psychology, e.g. sterotypes","Cognotive psychology, e.g. memory",no idea,1,the number of stereotypes you can come up with may be correlated with the amount of general knowledge you have,0,NA,no,0,60,17,40,14,18,1,60,62.06896552,UK,0,1
20161024-125421,par26,female,1,professor,"My daily life would mainly revolve around teaching, giving lectures and conducting my own research in the areas of my interest. I feel that important personality traits that I have would be patience and perseverance and determination. I feel that some things that I would enjoy doing in my free time is music, which is one of my passions. I feel that music can really help me focus and think and it is also something that can help me relax. Picking up certain musical instruments would take up little time and also serves as a stress reliver after a busy or frustrat",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,India,TRUE,Arm,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,180,TRUE,0,FALSE,Boris Yeltsin,FALSE,Radiation,TRUE,King Blue,FALSE,Continental Abyss,FALSE,Communist,FALSE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,19,psychology,ENGLISH,1,1st year,social psych,cognitive psychology,no idea,0,NA,0,NA,no,1,60,15,50,15,20,1,66.66666667,68.96551724,UK,0,1
20161024-133528,par27,NA,1,professor," I go to work on Mondays to Fridays. I have lectures twice a week. Most of the time, I am preparing lectures, going for meetings, or conducting my own research study. Sometimes, I also meet with students who are having problems with their work. I am generally a patient person, and I like working with young people. In my free time, I watch documentaries about other subject areas to expose myself to other fields of knowledge. I also have to do administrative work for the department, such as managing the finances of the department. I enjoy my job very much as I am able to interact with other bright young minds, as well as share about the subject that I love. ",Uganda,FALSE,HTML,FALSE,Muskrat,FALSE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,Arm,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Isotherms,FALSE,21,TRUE,Chrysler,FALSE,180,TRUE,Venus,TRUE,Nikita Krushchev,FALSE,Pressure,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Salvador Dali,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,19,Linguistics,ENGLISH,1,1st year,"Write about the life of a professor.	",Answer multiple choice questions,Maybe to see the length of time we respond to the questions,NA,NA,0,NA,no,NA,NA,NA,NA,NA,16,0,53.33333333,53.33333333,UK,0,1
20161024-144625,par28,Female,1,professor,"On a day to day basis, I arrive at the university where I teach in the morning, ready to give my first lecture to a group of Psychology Students. I will stand on a stage and talk, perhaps with the aid of a presentation or slideshow, about a topic I am passionate aboiut. This will normally last an hour, and students will be taking notes as I speak. I will give 2-3 lectures a day. I will also perhaps be working on my own research in the meantime, or planning future lectures and modules. As a university professor it is important for me to be organised, approachable and dedicated. My hobbies would include reading, as well as perhaps some sport or volunteering in groups",Botswana,TRUE,HTML,FALSE,Beaver,FALSE,Pluto,FALSE,12,TRUE,Pakistan,FALSE,Leg,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Temperature,FALSE,Blue Knight,FALSE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Salvador Dali,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Collagen,FALSE,France,TRUE,18,"Psychology
",ENGLISH,1,1st year,Social Perceptions,IQ,No idea,0,NA,0,NA,no,1,61,19,29,5,16,0,53.33333333,53.33333333,UK,0,1
