datetime,subjID,sex,CODED,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,LANGUAGE,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,professor_int_rating,professor_acc_rating,soccer.hooligan_int_rating,soccer.hooligan_acc_rating,correct_raw,skipped_raw,CORRECT_PCT,correct_skip_pct,COUNTRY,test_cond,enough_males
20170316-153600,103,F,1,professor,"As a university professor I teach classes in my field but most of my work revolves around doing research for my field of study. I work in a department with the other professors and supervisors in my field. W consult with each other about our research but also spend time talking about life outside of the university. I also hold office hours for students who need extra help or have questions about assignments or upcoming tests. Some of my time is spent marking but that is my least favourite part of my job. My hobbies include reading, watching tv, traveling and being active whether it be biking hiking or playing a sport. I enjoy learning new things about the world from many different sources.",Botswana,TRUE,HTML,FALSE,Beaver,FALSE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,12,TRUE,Robin Hood,FALSE,Brass,FALSE,Wave,TRUE,Isotherms,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Mercury,FALSE,Alexander Popov,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Shelf,TRUE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Jupiter,TRUE,Mozart,FALSE,Air pressure,TRUE,Keratin,TRUE,Spain,FALSE,19,Psychology,ENGLISH,1,2nd year,writing ,memory,To see how the participant responded to each task independantly and if there were any correlations ,0,NA,0,NA,no,0,50,15,50,4,16,0,53.33333333,53.33333333,CANADA,2,0
20170316-153428,104,F,0,soccer hooligan,"In my daily life i am working at a bar downtown during the night and sleeping through the day. My activities include drinking with my buddies, going to watch sports and kicking a ball around a muddy field.I would say im outgoing, loud at times and competitive. My passion is soccer, i love to watch and play. Sometimes my buddies come round for drinks and to watch the game. Im currently single so  i have no one to tell me otherwise. Im pretty content with my life of playing and watching soccer and hanging with my buddies. Working at a bar also helps as free drinks in between serving and a soccer game is always playing on the screen in the bar. ",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Earth,TRUE,8,FALSE,India,TRUE,9,FALSE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Venus,TRUE,Nikita Krushchev,FALSE,Underground,FALSE,Blue Knight,FALSE,Continental Rise,FALSE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Beethoven,FALSE,Air pressure,TRUE,Collagen,FALSE,France,TRUE,19,Psychology,ENGLISH,1,1st year,imagination,knowledge,no idea,0,NA,0,NA,no,1,75,22,50,18,15,0,50,50,CANADA,2,0
20170317-084612,105,NA,0,soccer hooligan," As a soccer hooligan I am constantly on the soccer feild supporting the sport I love the most. I play soccer with my group of guys everyday in order to maintain my skills and show off to who ever is watching. Soccer is my passion but, I do love to go downtown with my friends and drink all night at the bars. I am a social butterfly and need to be around others all the time, this also helps me pick up girls, they love how fit and athelitic I am; I don't blame them!  ",Zimbabwe,FALSE,ASCII,TRUE,Beaver,FALSE,Earth,TRUE,8,FALSE,Pakistan,FALSE,9,FALSE,Sweeney Todd,FALSE,Brass,FALSE,Iceberg,FALSE,Isotherms,FALSE,25,FALSE,General Motors,TRUE,180,TRUE,Mercury,FALSE,Mikhail Gorbachev,TRUE,In trees,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Democracy,FALSE,Stethoscope,FALSE,Bronze,TRUE,Rio Lobos,FALSE,In the throat,TRUE,Kazakhstan,FALSE,Mars,FALSE,Handel,FALSE,Relative humidity,FALSE,Keratin,TRUE,Germany,FALSE,18,Psychology,ENGLISH,1,1st year,Personality,General knowledge,No idea,1,No idea,1,No idea,No,NA,78,NA,NA,NA,9,0,30,30,CANADA,2,0
20170317-121941,107,F,1,professor,"As a university professor I spend a great deal of time preparing for my course lectures and going over the material I will be covering. I try to always come up with new ways to engage my students more and more each class. I attend many faculty meetings in my department. As a professor I tend to be a bit more lenient with my first year students with the goal of making their highschool to university transition easier. With that said, I do set clear and firm limits and expectations for all my students to ensure they are receiving the learning quality they pay for. ",Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,15,FALSE,Bangledesh,FALSE,9,FALSE,Sweeney Todd,FALSE,Brass,FALSE,Wave,TRUE,Isotherms,FALSE,25,FALSE,Chrysler,FALSE,180,TRUE,Mars,FALSE,Mikhail Gorbachev,TRUE,In trees,TRUE,Blue Knight,FALSE,Continental Rise,FALSE,Communist,FALSE,Penicillin,TRUE,Bronze,TRUE,Rio Grande,TRUE,In the throat,TRUE,Belarus,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Keratin,TRUE,Greece,FALSE,18,Arts,ENGLISH,1,1st year,computer lab 402,computer lab 402,no idea,1,no idea,0,NA,no,0,71,23,28,7,13,0,43.33333333,43.33333333,CANADA,2,0
20170317-132413,108,F,1,professor,"I come to the university everyday to instruct classes. Classes I instruct are typically topics I am knowlegdeable about and interested in. Typical charcateristics I have are nice, straightforward. Passions I have is travelling, learning new things. ",Uganda,FALSE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,8,FALSE,Phillipines,FALSE,9,FALSE,Sweeney Todd,FALSE,Brass,FALSE,Pillar,FALSE,Isobars,TRUE,15,FALSE,Chrysler,FALSE,180,TRUE,Venus,TRUE,Nikita Krushchev,FALSE,In deserts,FALSE,Blue Knight,FALSE,0,FALSE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Lobos,FALSE,In the throat,TRUE,Siberia,TRUE,Neptune,FALSE,Mozart,FALSE,Air pressure,TRUE,Lecithin,FALSE,Greece,FALSE,19,Psychology,ENGLISH,1,2nd year,Social Psychology,Unknown,No idea,0,NA,0,NA,No,0,70,17,36,10,9,1,30,31.03448276,CANADA,2,0
20170317-141854,109,M,1,professor,"As a professor I spend most of my time either in lecture or applying for research grants. I occasionally give academic advising and work with students in my research lab. I take long lunches but usually just work on my marking or test questions while I eat so I rarely have time to do much else. I attend frequent department meetings and talk about different research ideas with my fellow professors or students. I am knowledgable, dedicated, and good humoured. I own many knick knacks pertaining to my field of study and read many books as a hobbie. I also enjoy excercise and hanging out with my friends. I attend movies, music events, and different academic conventions. ",Zimbabwe,FALSE,ASCII,TRUE,Capybara,TRUE,Uranus,FALSE,8,FALSE,Phillipines,FALSE,12,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,0,FALSE,180,TRUE,Mercury,FALSE,Nikita Krushchev,FALSE,In trees,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Iron,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Handel,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,21,"Psychology
",ENGLISH,0,4th year or higher,Social Psychology,Cognitive Psychology,To test memory for instructions/how much people read questions?,1,Boost of Self Esteem/Ego,0,NA,Nope,0,60,15,50,15,21,1,70,72.4137931,CANADA,2,0
20170317-142509,110,F,1,professor,"My daily life as a professor is teaching and intereacting with students.
I will be teaching, going for meetings and reseaching .
I am dedicated to my job, avaialable and patiencent with students.
I love to te",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,9,FALSE,Robin Hood,FALSE,Brass,FALSE,Pillar,FALSE,Isotherms,FALSE,21,TRUE,Mitsubishi,FALSE,90,FALSE,Mars,FALSE,Nikita Krushchev,FALSE,Underground,FALSE,Deep Blue,TRUE,Continental Rise,FALSE,Republic,FALSE,X Rays,FALSE,Iron,TRUE,Rio Lobos,FALSE,In the nose,FALSE,Ukraine,FALSE,Jupiter,TRUE,Handel,FALSE,Wind speed,FALSE,Keratin,TRUE,France,TRUE,21,Applied Human Nutrietion,Dagaara,1,2nd year,Social psyc,No idea,To collect data for a reseach,0,NA,1,I was confused when the general knowlegde questions came up.,No,0,75,28,30,20,9,0,30,30,CANADA,2,0
20170320-122537,112,F,1,professor,"As a university professor i enjoy spending my free time relaxing. A normal day consists of planning for my classes, going to each class i must lecture, having my scheduled office hours, answering e-mails and correcting assignments and work. I like to think of myself as a bubbly, open-minded person who is willing to have an open dsicussion within my classroom and enjoys making it feel like a open, free environemt were students are not judged. I am fair to a certain extent, however i believe that students have requirements,a nd deadlines they must follow. I am willing to provide extra help for students who are willing to reach out to me, and i enjoy explaining things over if a student doesn't understand. SOme of my passions or hobbies consist of reading, studying my perfession more in depth, and relaxing on the beach. Whenever i do not need to be at school, i choose to relax instead of grading assignments and stressing. I also enjoy being able to discuss course content with my students, to gain feedback about what i am doing to findout if it is working for them. I aim to not give too many at home assignments or readings due to review of notes is at times more important than learning more information. I aim to allow students to still have free time, as university life can be extremely stressful. ",Zaire,FALSE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,Bangledesh,FALSE,9,FALSE,Sweeney Todd,FALSE,Brass,FALSE,Pillar,FALSE,Fronts,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Mercury,FALSE,Boris Yeltsin,FALSE,Underground,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Democracy,FALSE,Stethoscope,FALSE,Bronze,TRUE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Beethoven,FALSE,Air pressure,TRUE,Keratin,TRUE,Greece,FALSE,19,Child and Youth,ENGLISH,1,2nd year,Behavioural,Developmental,Test our memory ,1,No idea,0,NA,No,1,80,25,35,10,11,0,36.66666667,36.66666667,CANADA,2,0
20170320-152708,114,M,0,soccer hooligan,"I spend most my day drinking on the feild next to the bleechers hitting on girls. School doesnt seem so importent when you can get laid by chicks. Im typically at the bar downing beers with my mates and shooting darts inbeeween courses. My mother says im lazy, but i thinks its lazy not to have as much fun as possible in life. Most under acheivers as myself play video games , but im diffrent; soccers my life and i'll allways be proud to be the guy thatr other guys cant out run or out scrap on the feild......Lifes about beer,soccer and chicks and thats h",Uganda,FALSE,ASCII,TRUE,Muskrat,FALSE,Earth,TRUE,8,FALSE,India,TRUE,11,FALSE,Robin Hood,FALSE,Bronze,TRUE,Iceberg,FALSE,Fronts,FALSE,25,FALSE,Mitsubishi,FALSE,360,FALSE,Mars,FALSE,Mikhail Gorbachev,TRUE,In trees,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Fascist,TRUE,X Rays,FALSE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Mozart,FALSE,Wind speed,FALSE,Keratin,TRUE,France,TRUE,20,sociology,ENGLISH,0,3rd year,not sure,not sure,to see how social cognition mediates or doesnt with general knowledge,1,picture based memory and creativity correlates with advanced memory retention?,0,NA,no,0,70,18,55,12,13,0,43.33333333,43.33333333,CANADA,2,0
20170321-092205,115,F,1,professor,"As a university professor, I would be very passionate about what it is that I teach. I would like to spend my time doing things that relate to my field of study, and am passionate enough about it to want to educate others in it and hopefully get them interested in this field as well. My daily life would revolve around school, and I would try to make  my evenings free from schooling/professor requirements. I would want my life to be balanced. I would be rather outgoing, as I would have to be around people all day, and interacting with them constantly. ",Botswana,TRUE,ASCII,TRUE,Beaver,FALSE,Uranus,FALSE,12,TRUE,India,TRUE,12,TRUE,Robin Hood,FALSE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,15,FALSE,General Motors,TRUE,360,FALSE,Mercury,FALSE,Mikhail Gorbachev,TRUE,Underground,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,0,FALSE,Beethoven,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,History,ENGLISH,1,1st year,Evaristus 402 ,Evaristus 402,"To see what someone may find important, and what their general knowlwdge may be.",1,"it could lead to someone thinking differently about questions, because professors are typically more educated/aware.",0,NA,no.,0,75,22,35,10,19,1,63.33333333,65.51724138,CANADA,2,0
20170321-123012,116,M,0,soccer hooligan,"1. I would know a lot about soccer.
2. i would like to drink a lot.
3. I would care what others thought of my clothing apparel
4. I would be very loud in public.
5. I would be persuaded easily.  
6. I would enjoy provoking arguments/fights.
7. I would enjoy being in a large group of people.",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Earth,TRUE,12,TRUE,Pakistan,FALSE,12,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Fronts,FALSE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Mars,FALSE,Nikita Krushchev,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Brass,FALSE,Rio Lobos,FALSE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Mozart,FALSE,Air pressure,TRUE,Lecithin,FALSE,France,TRUE,19,Undecided,ENGLISH,0,1st year,i do not know,i do not know,no idea,0,NA,1,NA,no,1,50,13,75,12,14,0,46.66666667,46.66666667,CANADA,2,0
20170321-142134,117,F,1,professor,"i wake up early, i spend my time teaching one or more classes a day, i also spend time researching my area of interest and writing papers, working with research assistants, . i am outgoing and good at public speaking, i also attend conferences and give workshops on the area of study i specialize in. i spend time planning and preparing for classes and marking assignments, creating assignments and tests, giving extra help to students. for hobbies i enjoy reading, writing. i help organize events at the scool i work for, i spend time appling for grants for research and writing research proposals, i am passionate about the importance of critical thinking and continuous learning",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,6,FALSE,Pakistan,FALSE,9,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Venus,TRUE,Alexander Popov,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Copper,FALSE,Rio Grande,TRUE,In the throat,TRUE,Kazakhstan,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Keratin,TRUE,France,TRUE,23,women studies,ENGLISH,1,2nd year,cognitive,cognitive,no idea,1,no idea,0,NA,no,0,90,24,25,8,16,0,53.33333333,53.33333333,CANADA,2,0
20170322-141656,119,M,1,professor,"teaching students what I learned in my life. My hobbies writing books, reading and swemming.

I love giving studints assignments.",Zimbabwe,FALSE,ASCII,TRUE,Capybara,TRUE,Mars,FALSE,12,TRUE,India,TRUE,12,TRUE,Robin Hood,FALSE,Bronze,TRUE,Mountain,FALSE,Fronts,FALSE,21,TRUE,Mitsubishi,FALSE,120,FALSE,Mercury,FALSE,Alexander Popov,FALSE,In deserts,FALSE,Deep Thought,FALSE,Continental Abyss,FALSE,Communist,FALSE,X Rays,FALSE,Iron,TRUE,Rio Rojo,FALSE,In the lungs,FALSE,Kazakhstan,FALSE,Jupiter,TRUE,Handel,FALSE,Air pressure,TRUE,0,FALSE,Spain,FALSE,24,"accounting
",Arabic,0,3rd year,was good exprince,some qestions i knaw it but in my languge. Also some that do not have knolage about becouse it is Euorp history ,no idea,0,NA,0,NA,"no
",0,50,15,50,15,10,1,33.33333333,34.48275862,CANADA,2,0
20170322-143624,120,M,0,soccer hooligan,i will usually be at the gym workingout and making specfic food for my self to stay healthy. i will do my best to be the best and working to improve my skills reading more information about soccer so then i can get my real goal   .,Zimbabwe,FALSE,HTML,FALSE,Coypu,FALSE,Mars,FALSE,12,TRUE,India,TRUE,15,FALSE,Robin Hood,FALSE,Solder,FALSE,Mountain,FALSE,Fronts,FALSE,15,FALSE,General Motors,TRUE,360,FALSE,Mercury,FALSE,Alexander Popov,FALSE,In deserts,FALSE,King Blue,FALSE,Continental Shelf,TRUE,Republic,FALSE,South America,FALSE,Bronze,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Mars,FALSE,Mozart,FALSE,Air temperature,FALSE,Lecithin,FALSE,France,TRUE,23,"bba
",other:,0,2nd year,he was working in the air ,NA,"no idea
",0,NA,0,NA,no,0,50,9,20,15,8,0,26.66666667,26.66666667,CANADA,2,0
20170322-192921,121,M,0,soccer hooligan,"As a soccer hooligan i'd work a trades job, something like contruction or beinga carpenter. i would probably enjoy the job but also hate it and always look forward to the weekend when me and my mates can meet up at the pubs at some unnaturual time in the late morning or early afternoon to begin drinking. we as a whole would cheer for the hometown team no matter how bad they were; even after hopeless seasons we would rebuy season tickets just to continue in what we call ""fun"". I would love soccer as well, youd have to love soccer to be a soccer hooligan. For fun i would play in a mens league with a bunch of guys who would constantly talk about the glory day and how we had dreams of playing on the professional pitch. As a soccer hooligan i would be a loud individual, probably har",Botswana,TRUE,HTML,FALSE,Beaver,FALSE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,15,FALSE,Dick Turpin,FALSE,Brass,FALSE,Wave,TRUE,Isotherms,FALSE,15,FALSE,General Motors,TRUE,180,TRUE,Mercury,FALSE,Mikhail Gorbachev,TRUE,In trees,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Rojo,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Mozart,FALSE,Wind speed,FALSE,Keratin,TRUE,France,TRUE,21,Psychology,ENGLISH,0,3rd year,not sure,cognitive,To gain a better understanding of how the male brain works,0,NA,1,"while answering teh soccer questions i had to make myslef think like a  soccer hooligan, i then had to change my thoughts away from being a soccer hooligan once the trivia questions were asked",none,1,75,12,35,7,14,0,46.66666667,46.66666667,CANADA,2,0
20170323-121955,123,M,1,professor,"During the average weekday I wake up and travel to the university for work, I teach and perform research in the field of Psychology, As a professor I am focused on the topic I am teaching at any given time and I do not go off on rants about matters of personal opinion, I am very professional, my hobbies include reading, jogging, and other entertainment activities such as movies and, when I have time, video games.  My research is particularly focused in Human sexuality and studies of the nature of Pedophilia.",Botswana,TRUE,ASCII,TRUE,Beaver,FALSE,Mars,FALSE,8,FALSE,Bangledesh,FALSE,12,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Fronts,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Mercury,FALSE,Alexander Popov,FALSE,In trees,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Stethoscope,FALSE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Lecithin,FALSE,France,TRUE,20,Canadian Studies,ENGLISH,0,3rd year,General questions to ask professors about.,Sub scales for a general knowledge test,Testing memory.,0,NA,0,NA,No,0,80,15,50,15,20,0,66.66666667,66.66666667,CANADA,2,0
20170323-121745,124,F,0,soccer hooligan,"As a soccer hooligan, I wake up and check the stats of my favorite team. In my house hangs several posters, showing support to my team. I spend my day going between my phone, the computer and the tellie, getting information about my team members, how my team is doing, their rankings and so on. I play in a pick up soccer team. I like to go to the pub every nigth with my friends to watch the game. I am loud and energetic, I like to scream at the tellie when the game is on. If my team wins you will hear me screaming down the street on the way home. If my team loses, I am extremely angry. I tend to hit things, let out aggresion physically and will yell at my friends. I like to collect soccer memorabilia, and am passionate about knowing everything I can about my team. I show my pride through my clothing, wearing the team logo on my shirts and hats on a day to day basis. ",Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,8,FALSE,Bangledesh,FALSE,12,TRUE,Robin Hood,FALSE,Brass,FALSE,Iceberg,FALSE,Cyclones,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Mars,FALSE,Mikhail Gorbachev,TRUE,In trees,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Rojo,FALSE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Handel,FALSE,Air pressure,TRUE,Collagen,FALSE,France,TRUE,22,Women's Studies,ENGLISH,1,1st year,Writing in the first person point of view as a Soccer hooligan,Answer random trivia ranking from easy to difficult ,no idea,1,trying to think in a point of view that might not necessarily be your own,0,NA,no,1,70,20,50,15,13,0,43.33333333,43.33333333,CANADA,2,0
20170323-122201,125,M,1,professor,"As a umiversity professor, I would spend my time researching and educate myself. And I would make sure that I am fair to everybody in terms of marking their paper. I will be not serious nor easy so, I will be easy to communcate with, but I would always make sure that everyone understand the tasks.",Zimbabwe,FALSE,HTML,FALSE,Beaver,FALSE,Earth,TRUE,12,TRUE,Bangledesh,FALSE,12,TRUE,Dick Turpin,FALSE,Bronze,TRUE,Pillar,FALSE,Cyclones,FALSE,21,TRUE,Ford,FALSE,360,FALSE,Saturn,FALSE,Alexander Popov,FALSE,In rivers,FALSE,King Blue,FALSE,Continental Abyss,FALSE,Republic,FALSE,Stethoscope,FALSE,Iron,TRUE,Colorado River,FALSE,In the lungs,FALSE,Siberia,TRUE,Mars,FALSE,Beethoven,FALSE,Relative humidity,FALSE,Collagen,FALSE,France,TRUE,23,Accounting,Arabic,0,4th year or higher,N/A,N/A,no idea,1,no idea,0,NA,no,0,77,24,60,8,8,0,26.66666667,26.66666667,CANADA,2,0
20170323-153440,126,F,1,professor,"As a university professor my daily life schedule would be to go to school attend all my classes and schedule all my meetings. Then continue on with my day attending any events, and going home. Typrical events would be going to my classes, attending meetings, helping students, if there are any events at school attend them. Show the students that I am not scary and that I am very nice but I still follow the rules and mark everyone fairly. Hobbies would be to play tennis. ",Botswana,TRUE,Morse Code,FALSE,Capybara,TRUE,Mars,FALSE,8,FALSE,India,TRUE,12,TRUE,Dick Turpin,FALSE,Bronze,TRUE,Wave,TRUE,Isotherms,FALSE,15,FALSE,Ford,FALSE,90,FALSE,Saturn,FALSE,Boris Yeltsin,FALSE,Underground,FALSE,Deep Blue,TRUE,Continental Abyss,FALSE,Democracy,FALSE,Stethoscope,FALSE,Brass,FALSE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Mars,FALSE,Beethoven,FALSE,Wind speed,FALSE,Collagen,FALSE,Spain,FALSE,19,business,ENGLISH,1,3rd year,psychology,dont know,dont know ,1,a professor should have general knowledge about these things,0,NA,no,0,70,25,45,10,9,0,30,30,CANADA,2,0
20170329-102348,127,M,1,professor,"what are you doing in yout daily life: I am doing research on my area of education and trying to prove theories and find ways to apply my studies to society, but also teaching a few classes
my typical activities are teaching, doing experiments and attending pannels and other events
my passions include reading, teaching others and inspiring them in my field, I tend to know what is best and i like it when students work matches that of my own. I am passionant about my field and the work that it does, I will continue advocating for its importance in order to get more attention to it, more studies done and more students enrolled. ",Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,8,FALSE,India,TRUE,12,TRUE,Dick Turpin,FALSE,Brass,FALSE,Iceberg,FALSE,Fronts,FALSE,21,TRUE,General Motors,TRUE,360,FALSE,Saturn,FALSE,Mikhail Gorbachev,TRUE,In trees,TRUE,King Blue,FALSE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Bronze,TRUE,Colorado River,FALSE,In the lungs,FALSE,Siberia,TRUE,Jupiter,TRUE,Mozart,FALSE,Wind speed,FALSE,Keratin,TRUE,France,TRUE,19,Public Relations,ENGLISH,0,2nd year,Cognitive,Not sure,to determin what students of different demographics think about what a professor does and to test their knowledge on a wide variety of subjects,1,the link may come from understanding the field of study or how much we are retaining about the subjects,0,NA,I had never heard of or didn't know the answer to most of those questions,1,70,23,31,7,14,0,46.66666667,46.66666667,CANADA,2,0
20170330-122829,128,M,0,soccer hooligan,"In my daily life I, play soccer,  drink with my friends at the pub,  obviously watch soccer with my mates.  I am loud, in your face, a huge fan of soccer and sports. 
I think that anyone that isn't a soccer fan is crazy, how could you not love the best sport in the world? Nothing better than getting the boys together with a couple of brews and watching the game.
I like getting rowdy when I have a few drinks in me, with the crew at my back i love getting into a scrap at the game. If i had a girlfriend she would also have to love soccer, that's a must. ",Zaire,FALSE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,12,TRUE,Bangledesh,FALSE,12,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Pillar,FALSE,Isobars,TRUE,21,TRUE,General Motors,TRUE,180,TRUE,Mars,FALSE,Nikita Krushchev,FALSE,Underground,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Brass,FALSE,Rio Lobos,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Beethoven,FALSE,Wind speed,FALSE,Keratin,TRUE,France,TRUE,24,Business Admin,ENGLISH,0,1st year,NA,working,no idea,0,NA,0,NA,"no
",1,70,15,45,13,17,0,56.66666667,56.66666667,CANADA,2,0
20170330-122956,129,M,0,soccer hooligan,"my typical day as a soccer hooligan involes a healthy breakfast of beer and sausages shile watching my favorite team manchester untied  score a bunch a goals and generally being an all around good team. i usually go about my business on the street swaggering around and making witty remarkz to all who pass by because i am so funny, if i happen to see anything ball relatwed i will running up to it andkick it with all my might into whatever bin is nearest to me, this is actyually how i toss out all of trash, i roll it up into a ball firmly kick it into the proper rececptical. life as a soccer hooligan is quite nice i am allways smilling and in a good mood, except when my teams down, then i take out my frustrations on all passerbys by generally causing a rucuss, one of my hobbies unrelated to soccer is parcour and when opportunity arrives i like to show of amazing street gymnastics skills while simultaneously yelling par cour at the top of my lungs",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,12,TRUE,India,TRUE,12,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Fronts,FALSE,25,FALSE,Chrysler,FALSE,180,TRUE,Venus,TRUE,Boris Yeltsin,FALSE,In trees,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Iron,TRUE,Rio Rojo,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,23,english,ENGLISH,0,2nd year,computer,computer,"no idea
",1,mindset,0,NA,nawh,0,79,24,50,15,23,0,76.66666667,76.66666667,CANADA,2,0
